app_id,application_id,publisher_name
2461,4391677,Korzinka
2462,4391677,Korzinka
2463,4391677,Korzinka
2464,4391677,Korzinka
2465,4391677,Korzinka
2466,4391677,Korzinka
2467,4391677,Korzinka
2468,4391677,???????
2469,4391677,Korzinka
2470,4391677,Korzinka
2471,4391677,Korzinka
2472,4391677,Korzinka
2473,4391677,Korzinka
2474,4391677,Korzinka
2475,4391677,???????
2476,4391677,Korzinka
2477,4391677,Korzinka
2478,4391677,Korzinka
2479,4391677,Korzinka
2480,4391677,Korzinka
2481,4391677,Korzinka
2482,4391677,Korzinka
2483,4391677,Korzinka
2484,4391677,Korzinka
2485,4391677,Korzinka
2486,4391677,Lebazar_old_app
2487,4391677,Korzinka
2488,4391677,Korzinka
2489,4391677,Korzinka
2490,4391677,Korzinka
2491,4391677,Lebazar_old_app
2492,4391677,Korzinka
2493,4391677,Korzinka
2494,4391677,Korzinka
2495,4391677,???????
2496,4391677,Lebazar_old_app
2497,4391677,?????????
2498,4391677,Korzinka
2499,4391677,Korzinka
2500,4391677,Korzinka
2501,4391677,Lebazar_old_app
2502,4391677,?????????
2503,4391677,Korzinka
2504,4391677,Korzinka
2505,4391677,Korzinka
2506,4391677,Korzinka
2507,4391677,Korzinka
2508,4391677,Korzinka
2509,4391677,Korzinka
2510,4391677,Korzinka
2511,4391677,Korzinka
2512,4391677,Korzinka
2513,4391677,Lebazar_old_app
2514,4391677,Korzinka
2515,4391677,Korzinka
2516,4391677,Korzinka
2517,4391677,Korzinka
2518,4391677,Korzinka
2519,4391677,Korzinka
2520,4391677,Korzinka
2521,4391677,Korzinka
2522,4391677,Korzinka
2523,4391677,Korzinka
2524,4391677,???????
2525,4391677,???????
2526,4391677,Korzinka
2527,4391677,Korzinka
2528,4391677,Korzinka
2529,4391677,Korzinka
2530,4391677,Korzinka
2531,4391677,Korzinka
2532,4391677,???????
2533,4391677,Korzinka
2534,4391677,Korzinka
2535,4391677,Lebazar_media
2536,4391677,Korzinka
2537,4391677,Korzinka
2538,4391677,Korzinka
2539,4391677,Korzinka
2540,4391677,Korzinka
2541,4391677,Korzinka
2542,4391677,Korzinka
2543,4391677,Lebazar_old_app
2544,4391677,Korzinka
2545,4391677,Korzinka
2546,4391677,Korzinka
2547,4391677,Korzinka
2548,4391677,Lebazar_media
2549,4391677,Lebazar_old_app
2550,4391677,Korzinka
2551,4391677,Korzinka
2552,4391677,Korzinka
2553,4391677,Korzinka
2554,4391677,???????
2555,4391677,Korzinka
2556,4391677,Korzinka
2557,4391677,Korzinka
2558,4391677,Korzinka
2559,4391677,Korzinka
2560,4391677,Korzinka
2561,4391677,Korzinka
2562,4391677,Korzinka
2563,4391677,Korzinka
2564,4391677,Korzinka
2565,4391677,Korzinka
2566,4391677,Lebazar_media
2567,4391677,Korzinka
2568,4391677,Korzinka
2569,4391677,Korzinka
2570,4391677,Korzinka
2571,4391677,Korzinka
2572,4391677,Korzinka
2573,4391677,Korzinka
2574,4391677,Korzinka
2575,4391677,Korzinka
2576,4391677,Korzinka
2577,4391677,Korzinka
2578,4391677,Korzinka
2579,4391677,Korzinka
2580,4391677,Korzinka
2581,4391677,Lebazar_media
2582,4391677,Korzinka
2583,4391677,Korzinka
2584,4391677,Korzinka
2585,4391677,Korzinka
2586,4391677,Korzinka
2587,4391677,Korzinka
2588,4391677,Lebazar_old_app
2589,4391677,Korzinka
2590,4391677,Korzinka
2591,4391677,Korzinka
2592,4391677,Korzinka
2593,4391677,?????????
2594,4391677,Korzinka
2595,4391677,Korzinka
2596,4391677,Korzinka
2597,4391677,Korzinka
2598,4391677,Korzinka
2599,4391677,Korzinka
2600,4391677,Lebazar_old_app
2601,4391677,Korzinka
2602,4391677,Lebazar_media
2603,4391677,Korzinka
2604,4391677,Korzinka
2605,4391677,Korzinka
2606,4391677,???????
2607,4391677,???????
2608,4391677,Korzinka
2609,4391677,Lebazar_old_app
2610,4391677,Korzinka
2611,4391677,Korzinka
2612,4391677,Korzinka
2613,4391677,Korzinka
2614,4391677,Lebazar_media
2615,4391677,Korzinka
2616,4391677,Korzinka
2617,4391677,Korzinka
2618,4391677,???????
2619,4391677,Korzinka
2620,4391677,Korzinka
2621,4391677,Korzinka
2622,4391677,Korzinka
2623,4391677,Korzinka
2624,4391677,Korzinka
2625,4391677,Korzinka
2626,4391677,Korzinka
2627,4391677,Korzinka
2628,4391677,Korzinka
2629,4391677,Lebazar_old_app
2630,4391677,Korzinka
2631,4391677,Korzinka
2632,4391677,Korzinka
2633,4391677,Korzinka
2634,4391677,Korzinka
2635,4391677,Korzinka
2636,4391677,Korzinka
2637,4391677,Korzinka
2638,4391677,Korzinka
2639,4391677,Lebazar_old_app
2640,4391677,Korzinka
2641,4391677,Korzinka
2642,4391677,Korzinka
2643,4391677,Korzinka
2644,4391677,?????????
2645,4391677,Korzinka
2646,4391677,Korzinka
2647,4391677,Korzinka
2648,4391677,Korzinka
2649,4391677,Korzinka
2650,4391677,Korzinka
2651,4391677,Lebazar_old_app
2652,4391677,Korzinka
2653,4391677,Korzinka
2654,4391677,?????????
2655,4391677,Korzinka
2656,4391677,Korzinka
2657,4391677,Korzinka
2658,4391677,Lebazar_media
2659,4391677,Korzinka
2660,4391677,Korzinka
2661,4391677,Korzinka
2662,4391677,Korzinka
2663,4391677,Korzinka
2664,4391677,Korzinka
2665,4391677,Korzinka
2666,4391677,Korzinka
2667,4391677,???????
2668,4391677,Lebazar_old_app
2669,4391677,Korzinka
2670,4391677,Korzinka
2671,4391677,Korzinka
2672,4391677,Korzinka
2673,4391677,Korzinka
2674,4391677,?????????
2675,4391677,Korzinka
2676,4391677,Lebazar_media
2677,4391677,Korzinka
2678,4391677,Korzinka
2679,4391677,Korzinka
2680,4391677,Korzinka
2681,4391677,Korzinka
2682,4391677,Korzinka
2683,4391677,Korzinka
2684,4391677,Korzinka
2685,4391677,Korzinka
2686,4391677,Lebazar_old_app
2687,4391677,Korzinka
2688,4391677,Lebazar_media
2689,4391677,Korzinka
2690,4391677,Korzinka
2691,4391677,Korzinka
2692,4391677,Korzinka
2693,4391677,???????
2694,4391677,Korzinka
2695,4391677,Korzinka
2696,4391677,Korzinka
2697,4391677,Korzinka
2698,4391677,Korzinka
2699,4391677,Lebazar_media
2700,4391677,Korzinka
2701,4391677,Korzinka
2702,4391677,Korzinka
2703,4391677,Korzinka
2704,4391677,Korzinka
2705,4391677,Korzinka
2706,4391677,Korzinka
2707,4391677,Korzinka
2708,4391677,???????
2709,4391677,Korzinka
2710,4391677,Lebazar_media
2711,4391677,Lebazar_old_app
2712,4391677,Korzinka
2713,4391677,Korzinka
2714,4391677,Korzinka
2715,4391677,Korzinka
2716,4391677,Korzinka
2717,4391677,Korzinka
2718,4391677,Korzinka
2719,4391677,Korzinka
2720,4391677,Korzinka
2721,4391677,Korzinka
2722,4391677,Korzinka
2723,4391677,Lebazar_old_app
2724,4391677,Korzinka
2725,4391677,Korzinka
2726,4391677,Korzinka
2727,4391677,Lebazar_media
2728,4391677,Lebazar_old_app
2729,4391677,Korzinka
2730,4391677,Korzinka
2731,4391677,Korzinka
2732,4391677,Korzinka
2733,4391677,Korzinka
2734,4391677,Korzinka
2735,4391677,Korzinka
2736,4391677,Korzinka
2737,4391677,Korzinka
2738,4391677,Lebazar_media
2739,4391677,Korzinka
2740,4391677,?????????
2741,4391677,Korzinka
2742,4391677,Korzinka
2743,4391677,Korzinka
2744,4391677,Korzinka
2745,4391677,Korzinka
2746,4391677,Korzinka
2747,4391677,Korzinka
2748,4391677,Korzinka
2749,4391677,Korzinka
2750,4391677,Korzinka
2751,4391677,Korzinka
2752,4391677,Lebazar_old_app
2753,4391677,Korzinka
2754,4391677,Korzinka
2755,4391677,Korzinka
2756,4391677,Korzinka
2757,4391677,Korzinka
2758,4391677,Korzinka
2759,4391677,Korzinka
2760,4391677,Korzinka
2761,4391677,?????????
2762,4391677,Korzinka
2763,4391677,Korzinka
2764,4391677,Korzinka
2765,4391677,Korzinka
2766,4391677,Korzinka
2767,4391677,Korzinka
2768,4391677,Korzinka
2769,4391677,Korzinka
2770,4391677,???????
2771,4391677,Korzinka
2772,4391677,Korzinka
2773,4391677,Korzinka
2774,4391677,Korzinka
2775,4391677,???????
2776,4391677,Lebazar_old_app
2777,4391677,Korzinka
2778,4391677,Korzinka
2779,4391677,Korzinka
2780,4391677,Lebazar_old_app
2781,4391677,Korzinka
2782,4391677,Korzinka
2783,4391677,Korzinka
2784,4391677,Korzinka
2785,4391677,Korzinka
2786,4391677,Korzinka
2787,4391677,Korzinka
2788,4391677,???????
2789,4391677,Korzinka
2790,4391677,Korzinka
2791,4391677,Korzinka
2792,4391677,Korzinka
2793,4391677,Korzinka
2794,4391677,Korzinka
2795,4391677,Korzinka
2796,4391677,Korzinka
2797,4391677,???????
2798,4391677,Korzinka
2799,4391677,Korzinka
2800,4391677,Korzinka
2801,4391677,Korzinka
2802,4391677,Lebazar_old_app
2803,4391677,Korzinka
2804,4391677,Korzinka
2805,4391677,Korzinka
2806,4391677,Korzinka
2807,4391677,Korzinka
2808,4391677,Korzinka
2809,4391677,Korzinka
2810,4391677,???????
2811,4391677,Lebazar_old_app
2812,4391677,Korzinka
